npi,name,phone,address,city,state,zip,taxonomy,provider_type,website,search_query
1619713658,Refresh Dallas,2142335557,3232 MCKINNEY AVE STE 500,Dallas,TX,752047439,"Psychiatry & Neurology, Psychiatry",Organization,,"""Refresh Dallas"" Dallas TX mental health practice"
1205649100,Remission Health,9725153396,5409 GREENVILLE AVE,Dallas,TX,752062908,"Psychiatry & Neurology, Psychiatry",Organization,https://full-remission.com/about/,"""Remission Health"" Dallas TX mental health practice"
1407534969,Rija Siddiqui,9727091961,3500 OAK LAWN AVE STE 300,Dallas,TX,752194349,"Psychiatry & Neurology, Psychiatry",Organization,,"""Rija Siddiqui"" Dallas TX mental health practice"
1497073753,Robert C Schwartz,2148239422,5109 SWISS AVE,Dallas,TX,752145239,"Psychiatry & Neurology, Psychiatry",Organization,,"""Robert C Schwartz"" Dallas TX mental health practice"
1699006171,Rodger D. Kobes,2145268642,3500 OAK LAWN # 370,Dallas,TX,752194308,"Psychiatry & Neurology, Psychiatry",Organization,,"""Rodger D. Kobes"" Dallas TX mental health practice"
1790549558,Root Psychiatry,2142714290,12880 HILLCREST RD STE 104,Dallas,TX,752306557,"Psychiatry & Neurology, Psychiatry",Organization,https://www.rootpsychiatry.com/,"""Root Psychiatry"" Dallas TX mental health practice"
1295136661,Rosellini Scientific,8887302437,13739 SPRUCEWOOD CIR,Dallas,TX,752403629,"Psychiatry & Neurology, Psychiatry",Organization,,"""Rosellini Scientific"" Dallas TX mental health practice"
1215093554,S. Richard Roskos,2142521804,3500 OAK LAWN AVE STE. 215,Dallas,TX,752194348,"Psychiatry & Neurology, Psychiatry",Organization,,"""S. Richard Roskos"" Dallas TX mental health practice"
1609747120,Sage Psychiatry Associates,4697155165,17610 PRESTON RD STE 1,Dallas,TX,752525734,"Psychiatry & Neurology, Psychiatry",Organization,,"""Sage Psychiatry Associates"" Dallas TX mental health practice"
1104556935,Salako Psychiatry,9726438049,10300 N CENTRAL EXPY STE 280,Dallas,TX,752318666,"Psychiatry & Neurology, Psychiatry",Organization,https://www.salakopsychiatry.com/about-dallas-psychiatrist,"""Salako Psychiatry"" Dallas TX mental health practice"
1962437509,Salesmanship Club Youth And Family,2149154784,106 E 10TH ST,Dallas,TX,752032236,"Psychiatry & Neurology, Psychiatry",Organization,https://artandseek.org/calendar/organization/3814/salesmanship-club-youth-and-family-centers,"""Salesmanship Club Youth And Family"" Dallas TX mental health practice"
1649820796,Scott & White Clinic,2148201933,3500 GASTON AVE,Dallas,TX,752462017,Internal Medicine,Organization,,"""Scott & White Clinic"" Dallas TX mental health practice"
1922061993,Scott & White Clinic,9796913300,1700 UNIVERSITY DR E,College Station,TX,778402661,Internal Medicine,Organization,,"""Scott & White Clinic"" College Station TX mental health practice"
1093779704,Scott & White Clinic,2547242111,2401 S 31ST ST,Temple,TX,765080001,Internal Medicine,Organization,,"""Scott & White Clinic"" Temple TX mental health practice"
1295464949,Scott & White Hospital Brenham,9793375000,700 MEDICAL PKWY,Brenham,TX,778335413,Internal Medicine,Organization,,"""Scott & White Hospital Brenham"" Brenham TX mental health practice"
1821475153,Scott And White Clinic,4698434000,2400 N IH 35 E,Waxahachie,TX,751655240,,Organization,,"""Scott And White Clinic"" Waxahachie TX mental health practice"
1154056695,Shine Medical Of Texas,9094420618,2911 TURTLE CREEK BLVD STE 300,Dallas,TX,752196243,"Psychiatry & Neurology, Psychiatry",Organization,,"""Shine Medical Of Texas"" Dallas TX mental health practice"
1316214364,Sidney A. Kelt Jr.,9727091961,3500 OAKLAWN AVE STE 300,Dallas,TX,752194349,"Psychiatry & Neurology, Psychiatry",Organization,,"""Sidney A. Kelt Jr."" Dallas TX mental health practice"
1265976997,Sohan,4694877744,5720 LYNDON B JOHNSON FWY STE 660,Dallas,TX,752406493,"Psychiatry & Neurology, Psychiatry",Organization,,"""Sohan"" Dallas TX mental health practice"
1497722011,Southeast Dallas Health Center,2142661600,9202 ELAM RD SOUTHEAST DALLAS HEALTH CENTER,Dallas,TX,752174151,Psychologist,Organization,,"""Southeast Dallas Health Center"" Dallas TX mental health practice"
1396973772,Southern Area Behavioral Healthcare,9722839090,4215 GANNON LN,Dallas,TX,752372914,"Psychiatry & Neurology, Psychiatry",Organization,,"""Southern Area Behavioral Healthcare"" Dallas TX mental health practice"
1508153420,Stepen M Tankersley,2145289240,3500 OAK LAWN AVE ST. 370,Dallas,TX,752194308,"Psychiatry & Neurology, Psychiatry",Organization,,"""Stepen M Tankersley"" Dallas TX mental health practice"
1063954766,Summit Psychiatric Associates,4695731890,2696 W WALNUT ST,Garland,TX,750426441,"Psychiatry & Neurology, Psychiatry",Organization,,"""Summit Psychiatric Associates"" Garland TX mental health practice"
1457240707,Symbios Plus,4699831300,1420 W MOCKINGBIRD LN STE 455,Dallas,TX,752474931,"Psychiatry & Neurology, Behavioral Neurology & Neuropsychiatry",Organization,,"""Symbios Plus"" Dallas TX mental health practice"
1336792506,Taylor M. Herzog,9727091961,3500 OAK LAWN AVE STE 300,Dallas,TX,752194349,"Psychiatry & Neurology, Psychiatry",Organization,,"""Taylor M. Herzog"" Dallas TX mental health practice"
1053727404,Tele-physicians,9724490540,1717 MAIN ST STE 5850,Dallas,TX,752017317,"Psychiatry & Neurology, Neurology",Organization,,"""Tele-physicians"" Dallas TX mental health practice"
1417529967,Texas Heart Hospital Of The Southwest,4698143278,1100 ALLIED DR,Plano,TX,750935348,Internal Medicine,Organization,,"""Texas Heart Hospital Of The Southwest"" Plano TX mental health practice"
1225673643,Texas Ketamine Specialists,4697743069,12740 HILLCREST RD STE 295,Dallas,TX,752307108,"Psychiatry & Neurology, Psychiatry",Organization,https://texasketaminespecialists.com/,"""Texas Ketamine Specialists"" Dallas TX mental health practice"
1255993713,Texas Medical Recovery Group,9562994748,4901 PADRE BLVD,South Padre Island,TX,785977320,Internal Medicine,Organization,,"""Texas Medical Recovery Group"" South Padre Island TX mental health practice"
1598188948,Texas Scottish Rite Hospital For Crippled Children,2145595000,2222 WELBORN ST,Dallas,TX,752193924,"Orthopaedic Surgery, Pediatric Orthopaedic Surgery",Organization,,"""Texas Scottish Rite Hospital For Crippled Children"" Dallas TX mental health practice"
1578740486,Trina Bivens,2143455165,7515 GREENVILLE AVE STE 503,Dallas,TX,75231,"Psychiatry & Neurology, Psychiatry",Organization,,"""Trina Bivens"" Dallas TX mental health practice"
1003679523,Turnwell Mental Health Of Arizona,4697650328,2001 N LAMAR ST STE 300,Dallas,TX,752021743,"Psychiatry & Neurology, Psychiatry",Organization,,"""Turnwell Mental Health Of Arizona"" Dallas TX mental health practice"
1043027725,Turnwell Mental Health Of South Texas,3613561234,1321 GLENOAK DR,Corpus Christi,TX,784185440,"Psychiatry & Neurology, Psychiatry",Organization,,"""Turnwell Mental Health Of South Texas"" Corpus Christi TX mental health practice"
1992571699,Turnwell Mental Health Of Texas,4697079603,810 E RALPH HALL PKWY STE 140,Rockwall,TX,750326879,"Psychiatry & Neurology, Psychiatry",Organization,,"""Turnwell Mental Health Of Texas"" Rockwall TX mental health practice"
1467730861,Tyler Wooten,2146429717,3500 OAK LAWN AVE SUITE 620,Dallas,TX,752194308,"Psychiatry & Neurology, Child & Adolescent Psychiatry",Organization,,"""Tyler Wooten"" Dallas TX mental health practice"
1235384199,University Of Texas Southwestern Medical Center At Dallas,2146450624,1625 MEDICAL CENTER DR,El Paso,TX,799025005,Internal Medicine,Organization,,"""University Of Texas Southwestern Medical Center At Dallas"" El Paso TX mental health practice"
1982850699,University Of Texas Southwestern Medical Center At Dallas,2146450624,1801 INWOOD RD 7TH FLOOR,Dallas,TX,752357202,Internal Medicine,Organization,,"""University Of Texas Southwestern Medical Center At Dallas"" Dallas TX mental health practice"
1841510427,University Of Texas Southwestern Medical Center At Dallas,4693033000,7601 PRESTON RD SUITE P3600,Plano,TX,750243214,Internal Medicine,Organization,,"""University Of Texas Southwestern Medical Center At Dallas"" Plano TX mental health practice"
1871563494,University Of Texas Southwestern Medical Center At Dallas,2146485555,5323 HARRY HINES BLVD,Dallas,TX,753907208,"Psychiatry & Neurology, Psychiatry",Organization,,"""University Of Texas Southwestern Medical Center At Dallas"" Dallas TX mental health practice"
1275838732,University Of Texas Southwestern Medical Center At Dallas,2146450624,470 EAST STATE HWY 114,Southlake,TX,760927625,Pediatrics,Organization,,"""University Of Texas Southwestern Medical Center At Dallas"" Southlake TX mental health practice"
1033157821,Ut Physicians,8323257325,6410 FANNIN ST 1500,Houston,TX,770305306,Anesthesiology,Organization,,"""Ut Physicians"" Houston TX mental health practice"
1942241146,Utmb Faculty Group Practice,4097722222,301 UNIVERSITY BLVD,Galveston,TX,775555302,General Practice,Organization,,"""Utmb Faculty Group Practice"" Galveston TX mental health practice"
1720380009,V.l.y Neuropsych Group,2148249100,712 N WASHINGTON AVE SUITE # 411,Dallas,TX,752461619,"Psychiatry & Neurology, Psychiatry",Organization,,"""V.l.y Neuropsych Group"" Dallas TX mental health practice"
1831166446,Vickery Health Center,2142660350,8224 PARK LN VICKERY HEALTH CENTER,Dallas,TX,752316021,Psychologist,Organization,,"""Vickery Health Center"" Dallas TX mental health practice"
1609419654,Whidbey Island Public Hospital District,3606785151,2900 CANTON ST APT 532,Dallas,TX,752261695,"Psychiatry & Neurology, Psychiatry",Organization,,"""Whidbey Island Public Hospital District"" Dallas TX mental health practice"
1215351010,White Rock Psychiatric And Psychotherapy Services,2143212500,1350 N BUCKNER BLVD 214,Dallas,TX,752183500,"Psychiatry & Neurology, Psychiatry",Organization,,"""White Rock Psychiatric And Psychotherapy Services"" Dallas TX mental health practice"
1932278496,William T Skinner,2146380570,5939 HARRY HINES SUITE 823,Dallas,TX,75235,"Psychiatry & Neurology, Psychiatry",Organization,,"""William T Skinner"" Dallas TX mental health practice"
1346897113,8 Phases,8327363223,2000 S DAIRY ASHFORD RD STE 380,Houston,TX,770775733,"Counselor, Mental Health",Organization,,"""8 Phases"" Houston TX mental health practice"
1437157757,Aaron H Fink,7136225480,4550 POST OAK PLACE DR STE 320,Houston,TX,770273165,"Social Worker, Clinical",Organization,,"""Aaron H Fink"" Houston TX mental health practice"
1477074946,Ahava Counseling & Consulting,8323305788,5022 CARMEN ST,Houston,TX,770333201,"Counselor, Mental Health",Organization,https://ahavacounseling.com/,"""Ahava Counseling & Consulting"" Houston TX mental health practice"
1578186847,Aimstx,5742772630,16850 BUCCANEER LN,Houston,TX,770582507,"Psychiatry & Neurology, Psychiatry",Organization,,"""Aimstx"" Houston TX mental health practice"
1922295161,Ajinder S. Dhatt,7137819800,6260 WESTPARK DR. STE. 105,Houston,TX,77057,"Psychiatry & Neurology, Psychiatry",Organization,,"""Ajinder S. Dhatt"" Houston TX mental health practice"
1588891550,Alain Katic,7139657900,1010 WAVERLY ST,Houston,TX,770086760,"Psychiatry & Neurology, Psychiatry",Organization,,"""Alain Katic"" Houston TX mental health practice"
1770438095,Allied Health & Wellness Group,7133549213,3730 KIRBY DR STE 1200,Houston,TX,770983985,"Psychiatry & Neurology, Psychiatry",Organization,,"""Allied Health & Wellness Group"" Houston TX mental health practice"
1215770342,Amae Health Medical Associates Texas,4022024715,2442 WHITE OAK DR,Houston,TX,770097322,"Psychiatry & Neurology, Psychiatry",Organization,,"""Amae Health Medical Associates Texas"" Houston TX mental health practice"
1174053466,Ams Health And Wellness Consultants,7136608877,5851 SAN FELIPE ST STE 425,Houston,TX,770578018,"Psychiatry & Neurology, Psychiatry",Organization,https://amshealthandwellness.com/,"""Ams Health And Wellness Consultants"" Houston TX mental health practice"
1134618630,Anda Psychiatry,4782166751,11805 CHIMNEY ROCK RD UNIT 310144,Houston,TX,770354411,"Psychiatry & Neurology, Psychiatry",Organization,,"""Anda Psychiatry"" Houston TX mental health practice"
1104499268,Andala Medical Texas,2108627246,12727 KIMBERLEY LN STE 302,Houston,TX,770244053,"Psychiatry & Neurology, Psychiatry",Organization,,"""Andala Medical Texas"" Houston TX mental health practice"
1831748029,Aoc Outreach Services,8046152055,6671 SOUTHWEST FWY STE 675,Houston,TX,770742212,Case Management,Organization,https://aocoutreachservices.com/,"""Aoc Outreach Services"" Houston TX mental health practice"
1356292247,Arc Health,9198025636,14641 GLADEBROOK DR STE 2A,Houston,TX,770682807,"Clinical Nurse Specialist, Psych/Mental Health",Organization,https://www.archealthpartners.com/,"""Arc Health"" Houston TX mental health practice"
1700896610,Arif M. Shoaib,7136608877,5851 SAN FELIPE ST SUITE 425,Houston,TX,770573076,"Psychiatry & Neurology, Psychiatry",Organization,,"""Arif M. Shoaib"" Houston TX mental health practice"
1588068514,Ark Of The Covenant Church Of The Hidden Word Of Truth,8325741560,7355 HIGHWAY 6 S UNIT R9/10/11,Houston,TX,770833311,Internal Medicine,Organization,https://www.theharriscenter.org/,"""Ark Of The Covenant Church Of The Hidden Word Of Truth"" Houston TX mental health practice"
1205304045,Ashley D. Toutounchi,8324302872,952 ECHO LN STE 210,Houston,TX,770242785,"Psychiatry & Neurology, Psychiatry",Organization,,"""Ashley D. Toutounchi"" Houston TX mental health practice"
1093478422,Ask Valiant Care,8327763353,6100 CORPORATE DR STE 238,Houston,TX,770363419,"Psychiatry & Neurology, Psychiatry",Organization,,"""Ask Valiant Care"" Houston TX mental health practice"
1922417252,Barry F Gritz,7138697400,230 WESTCOTT ST STE 210,Houston,TX,770077094,"Psychiatry & Neurology, Psychiatry",Organization,https://barrygritzmd.com/providers/barry/,"""Barry F Gritz"" Houston TX mental health practice"
1457556565,Baylor College Of Medicine,7137982500,6620 MAIN STREET,Houston,TX,77030,Family Medicine,Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1972694354,Baylor College Of Medicine,7137985696,1977 BUTLER BLVD SUITE 400,Houston,TX,770304101,"Psychiatry & Neurology, Psychiatry",Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1881026664,Baylor College Of Medicine,7137980000,7200 CAMBRIDGE ST FL 10,Houston,TX,770304202,"Medical Genetics, Ph.D. Medical Genetics",Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1437554136,Baylor College Of Medicine,7137982500,7200 CAMBRIDGE STREET,Houston,TX,77030,Family Medicine,Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1346645041,Baylor College Of Medicine,7137982500,6620 MAIN ST,Houston,TX,770302348,Family Medicine,Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1598154320,Baylor College Of Medicine,7137982500,TWO GREENWAY PLAZA SUITE 900,Houston,TX,770460205,"Radiology, Diagnostic Radiology",Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1629473731,Baylor College Of Medicine,7137982500,6624 FANNIN ST,Houston,TX,770302312,Family Medicine,Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1023413713,Baylor College Of Medicine,7137982500,3701 KIRBY DR SUITE 100,Houston,TX,770983900,Family Medicine,Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1801291919,Baylor College Of Medicine,7163798174,2 GREENWAY PLAZA SUITE 900,Houston,TX,770460205,Family Medicine,Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1982633434,Baylor College Of Medicine,7138732000,1504 TAUB LOOP,Houston,TX,770301608,"Psychiatry & Neurology, Psychiatry",Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1710382825,Baylor College Of Medicine,7137982500,1977 BUTLER BLVD,Houston,TX,770304101,Family Medicine,Organization,,"""Baylor College Of Medicine"" Houston TX mental health practice"
1790508596,Bayside Psychiatry,2819227333,11550 FUQUA ST STE 560,Houston,TX,770344303,"Psychiatry & Neurology, Psychiatry",Organization,https://www.baysidepsychri.com/,"""Bayside Psychiatry"" Houston TX mental health practice"
1841655115,Bd Health,7135818792,2400 AUGUSTA DR SUITE 326,Houston,TX,770574922,,Organization,,"""Bd Health"" Houston TX mental health practice"
1114762382,Beacon Behavioral Of Texas,7138646694,550 WESTCOTT ST STE 520,Houston,TX,770079001,"Psychiatry & Neurology, Psychiatry",Organization,https://beaconbh.com/iop-texas/,"""Beacon Behavioral Of Texas"" Houston TX mental health practice"
1912297672,Bellaire Care Clinic,7132729297,6006 BELLAIRE BLVD SUITE # 230,Houston,TX,770815404,"Psychiatry & Neurology, Psychiatry",Organization,,"""Bellaire Care Clinic"" Houston TX mental health practice"
1689945966,Benjamins Behavioral Health Services,7138407956,8703 MEADOWCROFT DR,Houston,TX,770635006,"Clinic/Center, Multi-Specialty",Organization,,"""Benjamins Behavioral Health Services"" Houston TX mental health practice"
1164514295,Bhc- Behavioral Health Consultants,7134639449,9525 KATY FWY SUITE 312,Houston,TX,770241407,"Psychiatry & Neurology, Psychiatry",Organization,https://bhchouston.com/,"""Bhc- Behavioral Health Consultants"" Houston TX mental health practice"
